,name,lr,gpu,time,alpha,block,decay,epoch,wandb,device,fc_out,m2_mlp,method,adjoint,augment,dataset,dropout,max_nfe,not_lcc,raytune,use_mlp,w_style,beta_dim,function,gcn_bias,gcn_symm,patience,alpha_dim,data_norm,gcn_fixed,max_iters,optimizer,rand_seed,step_size,tol_scale,add_source,batch_norm,gcn_params,hidden_dim,label_rate,num_splits,omega_diag,self_loops,time_dep_w,undirected,use_labels,gcn_enc_dec,gcn_non_lin,omega_style,w_diag_init,wandb_group,wandb_sweep,graff_params,omega_params,w_param_free,wandb_entity,XN_activation,input_dropout,target_homoph,w_diag_init_q,w_diag_init_r,wandb_offline,wandb_project,adjoint_method,gcn_params_idx,max_test_steps,wandb_run_name,conv_batch_norm,gcn_mid_dropout,geom_gcn_splits,planetoid_split,track_grad_flow,use_best_params,no_alpha_sigmoid,pointwise_nonlin,self_loop_weight,adjoint_step_size,time_dep_struct_w,tol_scale_adjoint,track_grad_flow_switch,graff_gcn_params,torch_save_model,torch_load_track_gf,ev_max,pred_homophil,label_homophil,RQXN,TN_DE,_step,T0r_DE,av_fwd,train_acc_mean,T0_DE,ev_av,TNr_DE,_timestamp,test_acc_std,test_acc_mean,enc_pred_homophil,TN_WDE,_wandb,ev_std,std_fwd,num_params,RQX0,T0_WDE,ev_min,_runtime,val_acc_mean,loss_mean
73,clean-sweep-35,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,7563,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6666666865348816,0.5856950283050537,0.4147702157497406,15780.4482421875,0.0,0.91186785697937,0.004579139687120914,98.96551724137932,9294.103515625,0.0,0.4147701859474182,1681031716.642383,5.378310470846595,84.32432432432432,1.4170039892196655,0.0,{'runtime': 7},0.0,0.0003217622428465738,267396.0,0.9118679165840148,0.0,0.0,8.191488981246948,88.13559322033899,
37,absurd-sweep-71,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,wisconsin,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,303,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7593396902084351,0.7141615748405457,0.3205109238624573,18421.416015625,0.0,0.7993131875991821,0.00533291082829237,99.41666666666666,10583.037109375,0.0,0.3205109238624573,1681032556.628993,2.745098039215686,84.70588235294117,1.113814115524292,0.0,{'runtime': 8},0.0,0.00030180777832391977,267396.0,0.7993131279945374,0.0,0.0,9.298030138015749,87.25,
134,young-sweep-155,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,Citeseer,0.35,1000,False,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,2333,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.8597055673599243,1.612581491470337,0.06699369847774506,84320.2109375,0.0,0.34903255105018616,0.08944936338812112,88.41659828036168,4108.064453125,0.0,0.06699369847774506,1681042914.288926,1.5241055791755398,76.61928437871835,1.0945217609405518,0.0,{'runtime': 117},0.0,0.01356032232076558,523396.0,0.34903258085250854,0.0,0.0,117.98684477806091,77.71428571428571,
278,solar-sweep-10,0.001,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Cora,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,4587,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.7588528394699097,1.6853362321853638,0.039451733231544495,1480066.125,0.0,0.5946985483169556,0.04143535550683737,95.06711409395972,17284.71875,0.0,0.039451733231544495,1680989309.544134,1.1339237668897688,87.16297786720324,0.5508991479873657,0.0,{'runtime': 55},0.0,0.0018379550729837003,232836.0,0.594698429107666,0.0,0.0,56.90007185935974,87.97738693467338,
244,robust-sweep-84,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Pubmed,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,2899,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.8458912372589111,1.6766853332519531,0.08014627546072006,7747449.0,0.0,0.811143696308136,0.1954860033467412,89.4568318714995,8765.1416015625,0.0,0.08014628291130066,1680993294.9672902,0.3769372484764416,87.82200811359026,0.9955059289932252,0.0,{'runtime': 257},0.0,0.007217453531619618,113412.0,0.8111436367034912,0.0,0.0,257.94838404655457,88.0554675118859,
215,dashing-sweep-120,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,chameleon,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,3702,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.5741398930549622,0.5137882828712463,0.060738272964954376,2124780.5,0.0,1.48077130317688,0.0794639891013503,97.02380952380952,45076.46875,0.0,0.060738272964954376,1680998158.4230258,1.8499207639441364,66.8421052631579,0.2925606369972229,0.0,{'runtime': 105},0.0,0.0032225382288370514,347012.0,1.48077130317688,0.0,0.0,105.67140674591064,67.87379972565158,
0,lyric-sweep-108,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,cornell_old,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,2401,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.180461287498474,0.9416553378105164,0.12757739424705505,7136.88037109375,0.0,0.9675336480140686,0.006802476383745671,97.70114942528735,4852.73828125,0.0,0.12757742404937744,1681033418.270568,4.530555301146003,69.45945945945947,0.9470827579498292,0.0,{'runtime': 10},0.0,0.0004339795237614877,267396.0,0.9675335884094238,0.0,0.0,11.178247928619385,80.5084745762712,
183,worthy-sweep-156,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,squirrel,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5522,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.4569962620735169,0.464400976896286,0.09449518471956252,13102128.0,0.0,1.2307192087173462,0.30990615375339986,82.4198717948718,117097.15625,0.0,0.09449518471956252,1681004037.725046,1.9260266720233832,46.68587896253602,0.25887084007263184,0.0,{'runtime': 408},0.0,0.011918887605742666,316804.0,1.2307192087173462,0.0,0.0,409.39933586120605,47.493990384615394,
72,happy-sweep-36,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,8857,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6936572194099426,0.5856950283050537,0.264566034078598,14122.4990234375,0.0,1.0922242403030396,0.006795936822891235,99.65517241379312,5418.45947265625,0.0,0.26456597447395325,1681031740.2305012,7.052966676053994,73.78378378378378,0.9959514141082764,0.0,{'runtime': 10},0.0,0.00041306854754527816,267396.0,1.0922242403030396,0.0,0.0,11.054802179336548,81.86440677966101,
36,neat-sweep-72,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,wisconsin,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,8435,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7662901878356934,0.7141615748405457,0.1502332091331482,13734.93359375,0.0,1.0268844366073608,0.007690510153770447,96.58333333333331,7088.59033203125,0.0,0.150233194231987,1681032580.478529,5.2062423715104895,73.52941176470588,0.5543006062507629,0.0,{'runtime': 11},0.0,0.00035791844172678626,267396.0,1.0268844366073608,0.0,0.0,12.390750885009766,80.12499999999999,
