,name,lr,gpu,time,alpha,block,decay,epoch,wandb,device,fc_out,m2_mlp,method,adjoint,augment,dataset,dropout,max_nfe,not_lcc,raytune,use_mlp,w_style,beta_dim,function,gcn_bias,gcn_symm,patience,alpha_dim,data_norm,gcn_fixed,max_iters,optimizer,rand_seed,step_size,tol_scale,add_source,batch_norm,gcn_params,hidden_dim,label_rate,num_splits,omega_diag,self_loops,time_dep_w,undirected,use_labels,gcn_enc_dec,gcn_non_lin,omega_style,w_diag_init,wandb_group,wandb_sweep,graff_params,omega_params,w_param_free,wandb_entity,XN_activation,input_dropout,target_homoph,w_diag_init_q,w_diag_init_r,wandb_offline,wandb_project,adjoint_method,gcn_params_idx,max_test_steps,omega_diag_val,wandb_run_name,conv_batch_norm,gcn_mid_dropout,geom_gcn_splits,planetoid_split,track_grad_flow,use_best_params,graff_gcn_params,no_alpha_sigmoid,pointwise_nonlin,self_loop_weight,torch_save_model,adjoint_step_size,time_dep_struct_w,tol_scale_adjoint,torch_load_track_gf,track_grad_flow_switch,W_evecs_t_64_rep_0,W_evecs_t_64_rep_4,W_evals_t_64_rep_2,TNr_DE,std_fwd,enc_pred_homophil,ev_std,W_evals_t_64_rep_0,T0_DE,gf_table_t_64_rep_3,gf_table_t_64_rep_4,RQXN,_timestamp,loss_mean,_step,TN_DE,ev_max,ev_skew,train_acc_mean,W_evecs_t_64_rep_1,T0r_DE,test_acc_std,num_params,gf_table_t_64_rep_2,ev_min,test_acc_mean,gf_table_t_64,gf_table_t_64_rep_0,W_evals_t_64_rep_4,label_homophil,T0_WDE,TN_WDE,W_evals,W_evals_t_64_rep_3,av_fwd,_runtime,val_acc_mean,pred_homophil,gf_table_t_64_rep_1,W_evals_t_64_rep_1,W_evecs_t_64_rep_2,W_evecs,W_evecs_t_64_rep_3,_wandb,ev_av,RQX0
0,polar-sweep-9,0.005,0,64,1,constant,0.05,2,True,cpu,False,False,euler,False,False,film,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,5034,0.5,1,False,False,,128,0.5,5,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,simple_long,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,False,1,False,1,True,False,"{'_type': 'histogram', 'bins': [-0.34335240721702576, -0.32263636589050293, -0.3019203245639801, -0.2812042832374573, -0.26048824191093445, -0.23977220058441162, -0.2190561592578888, -0.19834011793136597, -0.17762407660484314, -0.1569080352783203, -0.13619199395179749, -0.11547595262527466, -0.09475991129875183, -0.074043869972229, -0.05332782864570618, -0.03261178731918335, -0.011895745992660522, 0.008820295333862305, 0.029536336660385132, 0.05025237798690796, 0.07096841931343079, 0.09168446063995361, 0.11240050196647644, 0.13311654329299927, 0.1538325846195221, 0.17454862594604492, 0.19526466727256775, 0.21598070859909058, 0.2366967499256134, 0.25741279125213623, 0.27812883257865906, 0.2988448739051819, 0.3195609152317047], 'values': [3, 4, 5, 10, 33, 49, 99, 173, 274, 404, 557, 797, 984, 1145, 1401, 1499, 1492, 1483, 1372, 1206, 968, 836, 537, 436, 256, 148, 97, 47, 36, 18, 9, 6]}","{'_type': 'histogram', 'bins': [-0.3641130328178406, -0.3424503803253174, -0.3207877278327942, -0.299125075340271, -0.2774624228477478, -0.2557997703552246, -0.23413711786270142, -0.21247446537017822, -0.19081181287765503, -0.16914917528629303, -0.14748652279376984, -0.12582387030124664, -0.10416121780872345, -0.08249856531620026, -0.06083591282367706, -0.03917326033115387, -0.017510607838630676, 0.0041520437225699425, 0.02581469528377056, 0.047477345913648605, 0.0691400021314621, 0.0908026471734047, 0.11246529966592789, 0.13412795960903168, 0.15579059720039368, 0.17745324969291687, 0.19911590218544006, 0.22077855467796326, 0.24244120717048645, 0.26410385966300964, 0.28576651215553284, 0.30742916464805603, 0.3290918171405792], 'values': [1, 3, 3, 7, 24, 42, 58, 112, 219, 310, 476, 687, 912, 1156, 1350, 1506, 1535, 1587, 1461, 1302, 1119, 860, 593, 454, 280, 147, 88, 46, 27, 8, 7, 4]}","{'_type': 'histogram', 'bins': [-1.2822847366333008, -1.210881233215332, -1.1394777297973633, -1.068074345588684, -0.9966708421707153, -0.9252673387527466, -0.8538638949394226, -0.7824603915214539, -0.7110569477081299, -0.6396534442901611, -0.5682499408721924, -0.4968464970588684, -0.42544299364089966, -0.3540395200252533, -0.28263604640960693, -0.21123257279396057, -0.1398290991783142, -0.06842562556266785, 0.0029778555035591125, 0.07438133656978607, 0.14578481018543243, 0.2171882838010788, 0.28859177231788635, 0.3599952459335327, 0.4313987195491791, 0.5028021931648254, 0.5742056965827942, 0.6456091403961182, 0.7170126438140869, 0.7884160876274109, 0.8598195910453796, 0.9312230348587036, 1.0026265382766724], 'values': [1, 0, 2, 1, 3, 3, 3, 5, 3, 4, 5, 4, 6, 5, 6, 6, 3, 6, 6, 5, 6, 5, 4, 5, 6, 3, 4, 5, 3, 4, 3, 3]}",0,0.05305253021046205,0.3076266348361969,1.4057762622833252,"{'_type': 'histogram', 'bins': [-1.6036659479141235, -1.5203882455825806, -1.4371105432510376, -1.3538328409194946, -1.2705552577972412, -1.1872775554656982, -1.1039998531341553, -1.0207221508026123, -0.9374444484710693, -0.8541667461395264, -0.7708890438079834, -0.6876114010810852, -0.6043336987495422, -0.5210559964179993, -0.4377783238887787, -0.3545006513595581, -0.27122294902801514, -0.18794526159763336, -0.10466757416725159, -0.021389886736869812, 0.06188780069351196, 0.14516548812389374, 0.2284431755542755, 0.3117208480834961, 0.39499855041503906, 0.47827625274658203, 0.561553955078125, 0.6448315978050232, 0.7281093001365662, 0.8113870024681091, 0.8946646451950073, 0.9779423475265503, 1.0612200498580933], 'values': [1, 0, 0, 0, 0, 2, 2, 4, 5, 2, 5, 5, 4, 6, 5, 6, 5, 6, 6, 5, 6, 6, 5, 7, 6, 5, 5, 5, 4, 3, 3, 4]}",3502.029296875,"{'size': 17497, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': 'bec6a8b3088982c3c3e49e5dad25f85aad84f257de5ea1bbbb9423a654e9db69', 'artifact_path': 'wandb-client-artifact://yzvthw8vutxvsli7ovzlycpc32dh7yotcozzxqey6dz8sufgg6mrpjffmldymfmkcn1lgoct3hkskp7t178pi9si6odiezpv81pn3dq56mhgixt223j2cz2r90ncsnmq:latest/gf_table_t_64_rep_3.table.json', '_latest_artifact_path': 'wandb-client-artifact://yzvthw8vutxvsli7ovzlycpc32dh7yotcozzxqey6dz8sufgg6mrpjffmldymfmkcn1lgoct3hkskp7t178pi9si6odiezpv81pn3dq56mhgixt223j2cz2r90ncsnmq:latest/gf_table_t_64_rep_3.table.json', 'path': 'media/table/gf_table_t_64_rep_3_7_bec6a8b3088982c3c3e4.table.json'}","{'artifact_path': 'wandb-client-artifact://gffr7lxjjn8apnd1wxf6qqlgq0s5sd8nb8529ib8jsrm4l3856oa5i67oj074vano936qxqztkflufukcjfh70f4s54fjz1vmscxjup570l2hrf8nwbuhh2uahvdhkq6:latest/gf_table_t_64_rep_4.table.json', '_latest_artifact_path': 'wandb-client-artifact://gffr7lxjjn8apnd1wxf6qqlgq0s5sd8nb8529ib8jsrm4l3856oa5i67oj074vano936qxqztkflufukcjfh70f4s54fjz1vmscxjup570l2hrf8nwbuhh2uahvdhkq6:latest/gf_table_t_64_rep_4.table.json', 'path': 'media/table/gf_table_t_64_rep_4_9_d4777e2024656a6cec91.table.json', 'size': 17593, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': 'd4777e2024656a6cec9176cef7b8861e45f25d5a03cb924be5b30a89b8f68e7b'}",NaN,1682091481.691989,5.8818703852811745e+25,12,NaN,2.7656409740448,0.006676092743873596,20.98135964912281,"{'_type': 'histogram', 'bins': [-0.34798625111579895, -0.32731568813323975, -0.30664512515068054, -0.2859745919704437, -0.2653040289878845, -0.24463346600532532, -0.2239629030227661, -0.2032923549413681, -0.1826217919588089, -0.1619512289762497, -0.14128068089485168, -0.12061011791229248, -0.09993956238031387, -0.07926900684833527, -0.05859844759106636, -0.037927888333797455, -0.017257332801818848, 0.0034132245928049088, 0.024083781987428665, 0.04475434124469757, 0.06542489677667618, 0.08609545230865479, 0.10676601529121399, 0.127436563372612, 0.1481071263551712, 0.1687776893377304, 0.18944823741912842, 0.21011880040168762, 0.23078936338424683, 0.25145992636680603, 0.27213045954704285, 0.29280102252960205, 0.31347158551216125], 'values': [1, 0, 5, 14, 18, 42, 76, 147, 243, 336, 527, 706, 902, 1142, 1312, 1365, 1498, 1531, 1372, 1292, 1070, 885, 669, 465, 315, 193, 114, 78, 36, 14, 12, 4]}",1.5657583475112915,5.150336836468647,136457,"{'_latest_artifact_path': 'wandb-client-artifact://nxfca62vjaspb3vgilsci654tdwldykzgmgm9q99evvoq0ydpnx3owfodnvp6zbchyko31fu1we04hq3n5wpt3al8n5c7hsbv9un4461kcgu5fqo1zw2h2vlit33pfu7:latest/gf_table_t_64_rep_2.table.json', 'path': 'media/table/gf_table_t_64_rep_2_5_736ff3a4c91d80c99d6a.table.json', 'size': 17691, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': '736ff3a4c91d80c99d6a246acb497d961e9cae7ca71772aa8f6d3ddf034426e0', 'artifact_path': 'wandb-client-artifact://nxfca62vjaspb3vgilsci654tdwldykzgmgm9q99evvoq0ydpnx3owfodnvp6zbchyko31fu1we04hq3n5wpt3al8n5c7hsbv9un4461kcgu5fqo1zw2h2vlit33pfu7:latest/gf_table_t_64_rep_2.table.json'}",-2.6877758502960205,21.36842105263158,"{'size': 17593, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': 'd4777e2024656a6cec9176cef7b8861e45f25d5a03cb924be5b30a89b8f68e7b', 'artifact_path': 'wandb-client-artifact://foq1oykw7qbp8q6pb668fzgttgkdugcihq1bhgulr2z2rcxn6t9i1zb21rq4fqp431d0n349bvgcpjficpumkzi9wst6015ovtc236vtyqr9h7eyhikk5xsdgd9ygyf1:latest/gf_table_t_64.table.json', '_latest_artifact_path': 'wandb-client-artifact://foq1oykw7qbp8q6pb668fzgttgkdugcihq1bhgulr2z2rcxn6t9i1zb21rq4fqp431d0n349bvgcpjficpumkzi9wst6015ovtc236vtyqr9h7eyhikk5xsdgd9ygyf1:latest/gf_table_t_64.table.json', 'path': 'media/table/gf_table_t_64_11_d4777e2024656a6cec91.table.json'}","{'path': 'media/table/gf_table_t_64_rep_0_1_32c51813503d9cf33937.table.json', 'size': 17491, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': '32c51813503d9cf3393795c0f31cf26bf7b13029f364e3001cf55de5709b73c4', 'artifact_path': 'wandb-client-artifact://e5q75k6hsuji18qgspuzj9ui26htb9end9qqnvfwzzq1b5fuyck112caqtkorsxgewdde2mdtt7joljxqpr1jutzrovtiiysvsxnub0rs3z24ckjohkvq9220cmlb5kr:latest/gf_table_t_64_rep_0.table.json', '_latest_artifact_path': 'wandb-client-artifact://e5q75k6hsuji18qgspuzj9ui26htb9end9qqnvfwzzq1b5fuyck112caqtkorsxgewdde2mdtt7joljxqpr1jutzrovtiiysvsxnub0rs3z24ckjohkvq9220cmlb5kr:latest/gf_table_t_64_rep_0.table.json'}","{'_type': 'histogram', 'bins': [-1.2826277017593384, -1.210495948791504, -1.1383641958236694, -1.0662323236465454, -0.9941005706787109, -0.9219688177108765, -0.8498370051383972, -0.7777052521705627, -0.7055734395980835, -0.633441686630249, -0.5613099336624146, -0.4891781210899353, -0.41704636812210083, -0.34491458535194397, -0.2727828025817871, -0.20065101981163025, -0.1285192370414734, -0.05638745799660683, 0.015744321048259735, 0.087876096367836, 0.16000787913799286, 0.23213966190814972, 0.3042714297771454, 0.37640321254730225, 0.4485349953174591, 0.520666778087616, 0.5927985310554504, 0.6649303436279297, 0.7370620965957642, 0.8091939091682434, 0.8813256621360779, 0.9534574747085571, 1.0255892276763916], 'values': [1, 1, 1, 2, 2, 4, 4, 4, 3, 4, 6, 4, 5, 5, 5, 5, 7, 4, 5, 6, 6, 5, 5, 5, 5, 4, 4, 3, 4, 4, 2, 3]}",0.628911018371582,68.24665069580078,NaN,"{'_type': 'histogram', 'bins': [-1.2826277017593384, -1.210495948791504, -1.1383641958236694, -1.0662323236465454, -0.9941005706787109, -0.9219688177108765, -0.8498370051383972, -0.7777052521705627, -0.7055734395980835, -0.633441686630249, -0.5613099336624146, -0.4891781210899353, -0.41704636812210083, -0.34491458535194397, -0.2727828025817871, -0.20065101981163025, -0.1285192370414734, -0.05638745799660683, 0.015744321048259735, 0.087876096367836, 0.16000787913799286, 0.23213966190814972, 0.3042714297771454, 0.37640321254730225, 0.4485349953174591, 0.520666778087616, 0.5927985310554504, 0.6649303436279297, 0.7370620965957642, 0.8091939091682434, 0.8813256621360779, 0.9534574747085571, 1.0255892276763916], 'values': [1, 1, 1, 2, 2, 4, 4, 4, 3, 4, 6, 4, 5, 5, 5, 5, 7, 4, 5, 6, 6, 5, 5, 5, 5, 4, 4, 3, 4, 4, 2, 3]}","{'values': [2, 1, 2, 4, 3, 3, 4, 4, 5, 2, 5, 5, 4, 6, 5, 5, 5, 4, 5, 6, 5, 5, 4, 5, 5, 4, 5, 3, 4, 3, 2, 3], '_type': 'histogram', 'bins': [-1.1980582475662231, -1.1286587715148926, -1.0592591762542725, -0.9898597002029419, -0.9204601645469666, -0.8510606288909912, -0.7816611528396606, -0.7122616171836853, -0.64286208152771, -0.5734625458717346, -0.5040630102157593, -0.4346635341644287, -0.36526399850845337, -0.295864462852478, -0.22646495699882507, -0.15706543624401093, -0.08766591548919678, -0.01826639473438263, 0.05113312602043152, 0.12053264677524567, 0.18993216753005981, 0.25933170318603516, 0.3287312090396881, 0.39813071489334106, 0.4675302505493164, 0.5369297862052917, 0.6063293218612671, 0.6757287979125977, 0.745128333568573, 0.8145278692245483, 0.8839273452758789, 0.9533268809318542, 1.0227264165878296]}",4.146139144897461,73.26502299308777,20.36184210526316,1.999868631362915,"{'artifact_path': 'wandb-client-artifact://ez7gtdzdk6vkgdbt3zfg016nkg1fhwtx5ycaxa45vv24sekxudrn2tln1z8jwwldadxlsa2vszzw7xkz21h7nc09peqv5ilmkmgi5czx8cq2rb5m84e7zi4bldrwn6u7:latest/gf_table_t_64_rep_1.table.json', '_latest_artifact_path': 'wandb-client-artifact://ez7gtdzdk6vkgdbt3zfg016nkg1fhwtx5ycaxa45vv24sekxudrn2tln1z8jwwldadxlsa2vszzw7xkz21h7nc09peqv5ilmkmgi5czx8cq2rb5m84e7zi4bldrwn6u7:latest/gf_table_t_64_rep_1.table.json', 'path': 'media/table/gf_table_t_64_rep_1_3_9a17c5ed65bdc656c8ec.table.json', 'size': 17752, '_type': 'table-file', 'ncols': 9, 'nrows': 129, 'sha256': '9a17c5ed65bdc656c8ecc24835fac295ff2034f28b32e36d4d3aa2ef9f33beeb'}","{'_type': 'histogram', 'bins': [-1.1594059467315674, -1.091908574104309, -1.0244112014770508, -0.9569138288497925, -0.8894164562225342, -0.8219191431999207, -0.7544217705726624, -0.686924397945404, -0.6194270253181458, -0.5519296526908875, -0.48443228006362915, -0.41693493723869324, -0.34943756461143494, -0.28194019198417664, -0.21444283425807953, -0.14694547653198242, -0.07944810390472412, -0.011950738728046417, 0.05554662644863129, 0.12304399162530899, 0.1905413568019867, 0.258038729429245, 0.3255360722541809, 0.3930334448814392, 0.4605308175086975, 0.5280281901359558, 0.5955255627632141, 0.6630229353904724, 0.7305202484130859, 0.7980176210403442, 0.8655149936676025, 0.9330123662948608, 1.0005097389221191], 'values': [2, 3, 2, 2, 4, 3, 5, 3, 3, 6, 4, 4, 5, 6, 4, 4, 5, 4, 5, 5, 4, 6, 4, 6, 4, 4, 5, 3, 4, 4, 1, 4]}","{'_type': 'histogram', 'bins': [-0.36733120679855347, -0.34621840715408325, -0.32510557770729065, -0.30399277806282043, -0.2828799784183502, -0.2617671489715576, -0.2406543493270874, -0.219541534781456, -0.19842872023582458, -0.17731592059135437, -0.15620310604572296, -0.13509029150009155, -0.11397749185562134, -0.09286467730998993, -0.07175187021493912, -0.05063905939459801, -0.029526248574256897, -0.008413438685238361, 0.012699371203780174, 0.033812180161476135, 0.054924990981817245, 0.07603780180215836, 0.09715060889720917, 0.11826342344284058, 0.1393762230873108, 0.1604890376329422, 0.1816018521785736, 0.20271466672420502, 0.22382746636867523, 0.24494028091430664, 0.26605308055877686, 0.28716591000556946, 0.3082787096500397], 'values': [2, 1, 3, 7, 10, 41, 53, 86, 156, 249, 411, 570, 803, 1047, 1176, 1430, 1552, 1615, 1532, 1267, 1221, 946, 739, 515, 350, 248, 155, 100, 53, 20, 19, 7]}","{'_type': 'histogram', 'bins': [-0.3641130328178406, -0.3424503803253174, -0.3207877278327942, -0.299125075340271, -0.2774624228477478, -0.2557997703552246, -0.23413711786270142, -0.21247446537017822, -0.19081181287765503, -0.16914917528629303, -0.14748652279376984, -0.12582387030124664, -0.10416121780872345, -0.08249856531620026, -0.06083591282367706, -0.03917326033115387, -0.017510607838630676, 0.0041520437225699425, 0.02581469528377056, 0.047477345913648605, 0.0691400021314621, 0.0908026471734047, 0.11246529966592789, 0.13412795960903168, 0.15579059720039368, 0.17745324969291687, 0.19911590218544006, 0.22077855467796326, 0.24244120717048645, 0.26410385966300964, 0.28576651215553284, 0.30742916464805603, 0.3290918171405792], 'values': [1, 3, 3, 7, 24, 42, 58, 112, 219, 310, 476, 687, 912, 1156, 1350, 1506, 1535, 1587, 1461, 1302, 1119, 860, 593, 454, 280, 147, 88, 46, 27, 8, 7, 4]}","{'values': [2, 3, 6, 17, 32, 62, 90, 168, 289, 452, 589, 802, 1023, 1198, 1404, 1458, 1495, 1477, 1351, 1173, 997, 751, 542, 393, 252, 156, 95, 44, 33, 13, 11, 6], '_type': 'histogram', 'bins': [-0.3389774262905121, -0.31830334663391113, -0.2976292669773102, -0.27695515751838684, -0.2562810778617859, -0.23560699820518494, -0.2149329036474228, -0.19425882399082184, -0.1735847294330597, -0.15291064977645874, -0.1322365701198578, -0.11156247556209564, -0.09088839590549469, -0.07021430879831314, -0.04954022169113159, -0.028866134583950043, -0.008192047476768494, 0.01248203869909048, 0.033156126737594604, 0.053830210119485855, 0.0745043009519577, 0.09517838060855865, 0.1158524677157402, 0.13652655482292175, 0.1572006344795227, 0.17787472903728485, 0.1985488086938858, 0.21922290325164795, 0.2398969829082489, 0.26057106256484985, 0.2812451720237732, 0.30191925168037415, 0.3225933313369751]}",{'runtime': 72},0.018834691494703293,1.5657583475112915
