,name,lr,gpu,time,alpha,block,decay,epoch,wandb,device,fc_out,m2_mlp,method,adjoint,augment,dataset,dropout,max_nfe,not_lcc,raytune,use_mlp,w_style,beta_dim,function,gcn_bias,gcn_symm,patience,alpha_dim,data_norm,gcn_fixed,max_iters,optimizer,rand_seed,step_size,tol_scale,add_source,batch_norm,gcn_params,hidden_dim,label_rate,num_splits,omega_diag,self_loops,time_dep_w,undirected,use_labels,gcn_enc_dec,gcn_non_lin,omega_style,w_diag_init,wandb_group,wandb_sweep,graff_params,omega_params,w_param_free,wandb_entity,XN_activation,input_dropout,target_homoph,w_diag_init_q,w_diag_init_r,wandb_offline,wandb_project,adjoint_method,gcn_params_idx,max_test_steps,omega_diag_val,wandb_run_name,conv_batch_norm,gcn_mid_dropout,geom_gcn_splits,planetoid_split,track_grad_flow,use_best_params,graff_gcn_params,no_alpha_sigmoid,pointwise_nonlin,self_loop_weight,adjoint_step_size,time_dep_struct_w,tol_scale_adjoint,track_grad_flow_switch,T0r_DE,std_fwd,test_acc_mean,T0_WDE,TN_WDE,gf_table,val_acc_mean,enc_pred_homophil,RQXN,ev_av,ev_max,num_params,_step,_wandb,ev_std,train_acc_mean,av_fwd,_timestamp,test_acc_std,ev_min,ev_skew,_runtime,pred_homophil,RQX0,TN_DE,TNr_DE,T0_DE,label_homophil,loss_mean,W_evecs,W_evals
462,autumn-sweep-23,0.005,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,film,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,6363,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.0461223125457764,0.023432160586020788,35.48026315789474,1062.343017578125,1083.24853515625,"{'sha256': 'de1447c64ab528ea329ea4c998201572ec65f4ba6aabff3506ac404721f18afe', 'artifact_path': 'wandb-client-artifact://k3lndmw9936ggi3au50rvt6zhi2449h6h3gzwffpcrn3ys4h592vtjptr7dhttlt8jy2acxv2xzen290trcxw700s184z20i2wy2sldantju6q6ygn1t9t3zw21je6to:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://k3lndmw9936ggi3au50rvt6zhi2449h6h3gzwffpcrn3ys4h592vtjptr7dhttlt8jy2acxv2xzen290trcxw700s184z20i2wy2sldantju6q6ygn1t9t3zw21je6to:latest/gf_table.table.json', 'path': 'media/table/gf_table_1_de1447c64ab528ea329e.table.json', 'size': 575, '_type': 'table-file', 'ncols': 6, 'nrows': 5}",37.33963815789473,0.8046225905418396,1.027432918548584,-0.002432520966976881,0.392799973487854,186121.0,2,{'runtime': 415},0.0832846611738205,49.72587719298245,0.19298299234360455,1681909581.7310011,0.8373891376576575,-0.7654800415039062,-10.310667037963867,415.9741201400757,0.6948356628417969,1.0461223125457764,7851.15185546875,1.027432918548584,7989.6005859375,0.628911018371582,1.3197997689247132,"{'_type': 'histogram', 'bins': [-0.5357308387756348, -0.5033355951309204, -0.47094038128852844, -0.4385451674461365, -0.4061499238014221, -0.37375470995903015, -0.3413594961166382, -0.30896425247192383, -0.27656903862953186, -0.2441738098859787, -0.21177858114242554, -0.17938336730003357, -0.1469881385564804, -0.11459290981292725, -0.08219768851995468, -0.04980246350169182, -0.017407238483428955, 0.014987986534833908, 0.04738321155309677, 0.07977843284606934, 0.1121736615896225, 0.14456889033317566, 0.17696410417556763, 0.2093593329191208, 0.24175456166267395, 0.2741497755050659, 0.3065450191497803, 0.33894023299217224, 0.3713354468345642, 0.40373069047927856, 0.43612590432167053, 0.4685211479663849, 0.5009163618087769], 'values': [1, 0, 1, 3, 4, 6, 8, 19, 44, 88, 228, 409, 683, 1199, 1648, 2345, 2981, 2367, 1692, 1110, 714, 404, 210, 120, 51, 25, 11, 4, 2, 3, 2, 2]}","{'bins': [-0.3827400207519531, -0.3646419048309326, -0.3465437591075897, -0.3284456431865692, -0.3103475272655487, -0.2922493815422058, -0.2741512656211853, -0.2560531497001648, -0.2379550188779831, -0.2198568880558014, -0.20175877213478088, -0.18366064131259918, -0.16556251049041748, -0.14746439456939697, -0.12936626374721527, -0.11126814037561417, -0.09317001700401306, -0.07507189363241196, -0.056973766535520554, -0.03887563943862915, -0.020777516067028046, -0.0026793908327817917, 0.015418734401464462, 0.033516861498355865, 0.05161498486995697, 0.06971310824155807, 0.08781123161315918, 0.10590936243534088, 0.12400748580694199, 0.1421056091785431, 0.1602037400007248, 0.1783018559217453, 0.196399986743927], 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 6, 39, 66, 9, 2, 1, 1, 0, 0, 0, 0, 0, 1], '_type': 'histogram'}"
211,magic-sweep-221,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,squirrel,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,8204,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.5470527410507202,0.026160552346985853,47.86743515850144,-6171.2236328125,9829.166015625,"{'size': 566, '_type': 'table-file', 'ncols': 6, 'nrows': 5, 'sha256': '418ed82f2a4cb4d3bb0485e3fb604e3d98f3a3a31c807c143485bced4e457392', 'artifact_path': 'wandb-client-artifact://l2fkw1bsura42mgewwfpjmc0e6jcmymsuqssq5yqoisj1buwtbd97kanr7itkrj1j395e0ceo94m4dqhcwnf4n2d4jawwhgwii0txmgkwyn7g94bvb4wwqxe9e61k2ud:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://l2fkw1bsura42mgewwfpjmc0e6jcmymsuqssq5yqoisj1buwtbd97kanr7itkrj1j395e0ceo94m4dqhcwnf4n2d4jawwhgwii0txmgkwyn7g94bvb4wwqxe9e61k2ud:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_418ed82f2a4cb4d3bb04.table.json'}",49.18870192307693,0.10893564671278,1.2513973712921145,-0.025694984942674637,2.46718692779541,334217.0,1,{'runtime': 1166},0.7658162713050842,97.96875,0.8947968754917384,1681469393.414086,1.2391930835734877,-4.143826484680176,-2.7147886753082275,1167.3935658931732,0.4817781150341034,1.5470530986785889,59427.078125,1.2513974905014038,128627.3125,0.464400976896286,,,
121,laced-sweep-311,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,1642,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.2267903089523315,0.00035701236981250443,82.97297297297298,265.77069091796875,224.87063598632812,"{'ncols': 6, 'nrows': 5, 'sha256': '6951d5cda9c22443c234fee91375fd07420c52ed4b3eba8ff98b9a5d6442a5e1', 'artifact_path': 'wandb-client-artifact://y78qxl5cfbx5ktszb47gn2zjio45hzzybkk1rc5y3w68jyy6catcepbwxnzx1p2xh91uaxt8nl8o7hsm1xieau5zzva35zqmfu8ay72rdfi0pup6h52860ivds5j5rnd:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://y78qxl5cfbx5ktszb47gn2zjio45hzzybkk1rc5y3w68jyy6catcepbwxnzx1p2xh91uaxt8nl8o7hsm1xieau5zzva35zqmfu8ay72rdfi0pup6h52860ivds5j5rnd:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_6951d5cda9c22443c234.table.json', 'size': 576, '_type': 'table-file'}",86.94915254237289,0.591093122959137,1.0723479986190796,-0.0015831366181373596,0.29285359382629395,284809.0,1,{'runtime': 9},0.05979582667350769,98.9655172413793,0.005674564093351364,1681536304.9686852,4.530555301146004,-0.5261325836181641,-8.605828285217285,10.393847227096558,0.6720647811889648,1.226790189743042,4281.328125,1.0723479986190796,4351.40673828125,0.5856950283050537,,,
85,morning-sweep-347,0.005,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,wisconsin,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,8023,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.295212745666504,0.0004984690094324351,84.50980392156863,1112.160888671875,1454.5052490234375,"{'nrows': 5, 'sha256': '640e47b86e22ab9041a34b04409566886e9c0750ad0d09acb18b4b8e77dca525', 'artifact_path': 'wandb-client-artifact://j19nnvt9smmmjf3q0uctp910vfwo6kqthjwey4w8tzxt6nslnhuk2dfl7io834vdy948lucndbbxkvq06dtu0udltr33qbwr4vir3pgp8bbolggrvdjmj1istv28mi3q:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://j19nnvt9smmmjf3q0uctp910vfwo6kqthjwey4w8tzxt6nslnhuk2dfl7io834vdy948lucndbbxkvq06dtu0udltr33qbwr4vir3pgp8bbolggrvdjmj1istv28mi3q:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_640e47b86e22ab9041a3.table.json', 'size': 573, '_type': 'table-file', 'ncols': 6}",86.625,0.6759339570999146,0.9947568774223328,-0.0027847508899867535,0.7107127904891968,284809.0,1,{'runtime': 11},0.17261822521686554,100.0,0.007235035486519337,1681537286.734978,3.766543669078146,-1.0523325204849243,-2.7247395515441895,12.202252864837646,0.7176368236541748,1.2952126264572144,13787.767578125,0.994756817817688,14758.76953125,0.7141615748405457,,,
372,daily-sweep-60,0.005,0,8,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Citeseer,0.35,1000,False,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,7014,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.0224967002868652,0.022189649301077887,75.10071392146864,-819.4293212890625,-48338.9453125,"{'artifact_path': 'wandb-client-artifact://i1hur3edhep076no627jr7fwau9asfq7umlcbl9dn2b3rbnsnunozy857rw0jhcpcfmk1ocu8khykzo8h637gtfodk74e1uatcidyd8mpuix5fjj2tt3dzbpwfn15h75:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://i1hur3edhep076no627jr7fwau9asfq7umlcbl9dn2b3rbnsnunozy857rw0jhcpcfmk1ocu8khykzo8h637gtfodk74e1uatcidyd8mpuix5fjj2tt3dzbpwfn15h75:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_06e84f375658844abf33.table.json', 'size': 993, '_type': 'table-file', 'ncols': 6, 'nrows': 9, 'sha256': '06e84f375658844abf333de7fa51597e7c222f9d6021dc3b3dd0eb80ca9c1fbc'}",75.90265994592988,0.7981658577919006,0.14649350941181183,0.014415545389056206,2.502696990966797,606986.0,1,{'runtime': 183},0.7701309323310852,85.72123524149609,0.1395051458850503,1681416695.569602,1.4762569251307196,-2.173459529876709,0.29261207580566406,183.8369140625,1.781192183494568,1.0224968194961548,64826.64453125,0.14649350941181183,33869.90625,1.612581491470337,,,
411,vivid-sweep-21,0.001,0,8,1,constant,0.005,129,True,cpu,False,False,euler,False,False,Cora,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,3463,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,0.6392298340797424,0.003868203073384331,86.05633802816902,-127.06468200683594,-177118.0,"{'ncols': 6, 'nrows': 9, 'sha256': 'e3356c4a9b21b7f6b611ce2a3ded9578db4b45eb23939d5db53a38c1e74959d0', 'artifact_path': 'wandb-client-artifact://eothsf1txuawhhcrknih5w9ooxgoxavcisa7xc5agfs4tllwrj3mnojxfcp89fvgrg2er56pclnmhut07k6t5xnzwc2xdv1qy6pev8u63a7pr5c154e4q5x7y76ixkfu:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://eothsf1txuawhhcrknih5w9ooxgoxavcisa7xc5agfs4tllwrj3mnojxfcp89fvgrg2er56pclnmhut07k6t5xnzwc2xdv1qy6pev8u63a7pr5c154e4q5x7y76ixkfu:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_e3356c4a9b21b7f6b611.table.json', 'size': 978, '_type': 'table-file'}",87.44974874371859,0.9793234467506408,0.06636983156204224,0.012819155119359492,2.238346815109253,316555.0,1,{'runtime': 112},0.7697867751121521,94.89093959731544,0.08481700345873833,1681412457.244551,1.263126447945232,-2.0249361991882324,0.1716378629207611,112.94617199897766,1.783252835273743,0.6392298936843872,32373.240234375,0.06636983156204224,6071.69580078125,1.6853362321853638,,,
318,jumping-sweep-114,0.005,0,8,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Pubmed,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,7363,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,0.9029794931411744,0.02242983101423165,87.68255578093307,54.069190979003906,-215108.515625,"{'ncols': 6, 'nrows': 9, 'sha256': '4993d155b2c35ba2cf30818865253d8315f88a2826d85ac9fbba171224219e66', 'artifact_path': 'wandb-client-artifact://r8bx2nftwsjz7maupz2ydalce8y6wkgrgzjwa04y3956hu2grsijhyw8sm9oixi19t0w1qxdoj86yd3z1jt731bysyvz65p947099uwa85c59dywpqx75yx2om62zav9:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://r8bx2nftwsjz7maupz2ydalce8y6wkgrgzjwa04y3956hu2grsijhyw8sm9oixi19t0w1qxdoj86yd3z1jt731bysyvz65p947099uwa85c59dywpqx75yx2om62zav9:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_4993d155b2c35ba2cf30.table.json', 'size': 984, '_type': 'table-file'}",87.90491283676701,1.1584367752075195,0.1131107211112976,0.01120968908071518,3.084694147109986,196615.0,1,{'runtime': 759},0.6500341892242432,89.55405262601712,0.572224903665483,1681427556.160396,0.519102367474054,-2.2406208515167236,1.2418915033340454,759.7141242027283,1.848179817199707,0.9029794931411744,55147.1484375,0.1131107360124588,3346.09619140625,1.6766853332519531,,,
264,avid-sweep-168,0.005,0,8,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,chameleon,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,5188,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.6027911901474,0.011043584073631,65.24122807017544,1909.41796875,15053.3359375,"{'ncols': 6, 'nrows': 9, 'sha256': '52f971520bc738a154cedd060bf98ebeced7e3f4775e7231514ee9c0963377b7', 'artifact_path': 'wandb-client-artifact://low7coq6dy4jwnwzki0ru2lkh8zq2h6vzb79vmrg3423yvejrc11jejfpx1okek9zco2isau1n463heu3sy6dra9eloj0lzxexo1b35kt3bxqj2jqiyq8zjl0tx5wddo:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://low7coq6dy4jwnwzki0ru2lkh8zq2h6vzb79vmrg3423yvejrc11jejfpx1okek9zco2isau1n463heu3sy6dra9eloj0lzxexo1b35kt3bxqj2jqiyq8zjl0tx5wddo:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_52f971520bc738a154ce.table.json', 'size': 971, '_type': 'table-file'}",66.06310013717422,0.1768406182527542,0.8009703159332275,-0.006096653640270233,2.5640740394592285,430473.0,1,{'runtime': 312},0.5695374608039856,99.48717948717947,0.23935803230851888,1681453070.836166,1.929949158657176,-2.710083484649658,-0.9647204875946044,312.53675079345703,0.565403938293457,1.6027910709381104,42882.09765625,0.8009703755378723,35090.42578125,0.5137882828712463,,,
12,gentle-sweep-14,0.005,0,8,1,constant,0.05,129,True,cpu,False,False,euler,False,False,cornell_old,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,1023,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.1226904392242432,0.00047491400948426255,79.72972972972973,126.38259887695312,45.35772705078125,"{'ncols': 6, 'nrows': 9, 'sha256': '35736fde89253331148f931c81c83533d82bf2cd0e8b790df8d090cc2a7f3b02', 'artifact_path': 'wandb-client-artifact://mjomsxoqytraponht97f3uruiutu3gkxsn6wif6u2zbbtkdf2etl4v7zncnrst5fkjjgrsj6ozxg0z6tq8s0fcs64t7rvn09d1m5brnzxbda5m1fsfbrajxhnrau9kiz:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://mjomsxoqytraponht97f3uruiutu3gkxsn6wif6u2zbbtkdf2etl4v7zncnrst5fkjjgrsj6ozxg0z6tq8s0fcs64t7rvn09d1m5brnzxbda5m1fsfbrajxhnrau9kiz:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_35736fde89253331148f.table.json', 'size': 996, '_type': 'table-file'}",85.2542372881356,0.6322931051254272,1.004951000213623,-0.0005855362396687269,0.3597727119922638,350857.0,1,{'runtime': 16},0.05611848831176758,99.54022988505749,0.00817969162017107,1681539247.907331,6.53696574186369,-0.4171434044837952,-2.2946157455444336,16.74894094467163,1.093622803688049,1.1226903200149536,3786.80419921875,1.0049511194229126,3911.302490234375,0.9416553378105164,,,
461,sweet-sweep-24,0.005,0,8,1,constant,0.005,129,True,cpu,False,False,euler,False,False,film,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,1100,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.062555909156799,0.02177687009665093,35.60526315789473,708.771240234375,722.9656372070312,"{'_type': 'table-file', 'ncols': 6, 'nrows': 9, 'sha256': '1939959bfe7a016b318500ebf5b216a4c6ea4f81dc74b28ec2cc32aec2f813c5', 'artifact_path': 'wandb-client-artifact://fbz33y235we76e6w1uje4llipi1e1mhf36j5af74d526li9qvh23pdvvudpegga8lsyxt7q47vb3p8ge3ab8tp5gs32prr3jswuqm2gd8ve3oe6rq93zilm43qa2zsom:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://fbz33y235we76e6w1uje4llipi1e1mhf36j5af74d526li9qvh23pdvvudpegga8lsyxt7q47vb3p8ge3ab8tp5gs32prr3jswuqm2gd8ve3oe6rq93zilm43qa2zsom:latest/gf_table.table.json', 'path': 'media/table/gf_table_1_1939959bfe7a016b3185.table.json', 'size': 986}",37.31496710526316,0.582028329372406,1.0429764986038208,-0.001920497277751565,0.28426897525787354,252169.0,2,{'runtime': 521},0.0623277984559536,50.32894736842105,0.3286445658653975,1681910147.69262,0.9162468609765096,-0.5608972907066345,-9.667951583862305,522.300665140152,0.6947043538093567,1.062555909156799,7555.1650390625,1.0429766178131104,7681.91064453125,0.628911018371582,1.3204143047332764,"{'values': [2, 2, 3, 4, 17, 35, 85, 151, 288, 536, 758, 1251, 1915, 2763, 3018, 2162, 1307, 905, 531, 311, 173, 80, 43, 21, 11, 5, 3, 1, 1, 0, 0, 2], '_type': 'histogram', 'bins': [-0.4556918442249298, -0.42332935333251953, -0.39096683263778687, -0.3586043417453766, -0.3262418508529663, -0.29387933015823364, -0.26151683926582336, -0.2291543334722519, -0.19679182767868042, -0.16442933678627014, -0.13206683099269867, -0.0997043326497078, -0.06734183430671692, -0.03497932851314545, -0.0026168283075094223, 0.029745671898126602, 0.062108173966407776, 0.09447067230939865, 0.12683317065238953, 0.159195676445961, 0.19155818223953247, 0.22392067313194275, 0.2562831938266754, 0.2886456847190857, 0.32100817561149597, 0.35337069630622864, 0.3857331871986389, 0.4180956780910492, 0.45045819878578186, 0.48282068967819214, 0.5151832103729248, 0.5475456714630127, 0.5799081921577454]}","{'_type': 'histogram', 'bins': [-0.28044864535331726, -0.2672429084777832, -0.25403720140457153, -0.24083147943019867, -0.2276257574558258, -0.21442003548145294, -0.20121431350708008, -0.18800859153270721, -0.17480286955833435, -0.1615971326828003, -0.14839141070842743, -0.13518568873405457, -0.1219799667596817, -0.10877424478530884, -0.09556852281093597, -0.08236280083656311, -0.06915707886219025, -0.05595135688781738, -0.04274563491344452, -0.029539909213781357, -0.016334187239408493, -0.0031284643337130547, 0.010077258571982384, 0.023282982409000397, 0.03648870438337326, 0.049694426357746124, 0.06290014833211899, 0.07610587030649185, 0.08931159973144531, 0.10251732170581818, 0.11572304368019104, 0.1289287656545639, 0.14213448762893677], 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 8, 32, 65, 14, 3, 1, 0, 1, 0, 0, 0, 0, 1]}"
210,fallen-sweep-222,0.005,0,8,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,squirrel,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,5178,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.571196675300598,0.07876715127845323,47.46397694524496,-3016.59228515625,13456.25390625,"{'_latest_artifact_path': 'wandb-client-artifact://oaghlff6ikxmga0v5l5fkgcta8ut4mlqulzbx53sn35kydowmzf8bdqxjy40u0xamwkzswck41fw09ix8y951qru03fpv1we3i441yuk30u6opd10c03tf8j3sc8l4y7:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_a780f8372aa1b3c31a2b.table.json', 'size': 956, '_type': 'table-file', 'ncols': 6, 'nrows': 9, 'sha256': 'a780f8372aa1b3c31a2be2f86629743986638833ae47f97c30995b87863aa786', 'artifact_path': 'wandb-client-artifact://oaghlff6ikxmga0v5l5fkgcta8ut4mlqulzbx53sn35kydowmzf8bdqxjy40u0xamwkzswck41fw09ix8y951qru03fpv1we3i441yuk30u6opd10c03tf8j3sc8l4y7:latest/gf_table.table.json'}",48.56370192307692,0.1727016419172287,1.0282477140426636,-0.00953909382224083,3.644035816192627,400265.0,1,{'runtime': 2189},0.7829596996307373,97.62419871794872,1.688960534147918,1681471600.17865,1.46344863784797,-3.5002167224884033,-0.007412314414978027,2190.1739041805267,0.49366146326065063,1.5711967945098877,69344.75,1.0282477140426636,122295.09375,0.464400976896286,,,
120,cerulean-sweep-312,0.005,0,8,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,5250,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.231622576713562,0.0004943665257177997,82.97297297297298,220.43356323242188,243.84762573242188,"{'_type': 'table-file', 'ncols': 6, 'nrows': 9, 'sha256': '24208e2795050838ded1ec34e6ce8b022158c10c0eeca4435f91da86b47c3cfe', 'artifact_path': 'wandb-client-artifact://kj8k5m94gmumciphsu8id4zaikpujil7r38qivxzuw8hd0i6ix2o0lvt4g2mdcpl3l45yqdwwfuy0dkhqav5l1bm5nxw7icw2t2wyj9vl61txul8xj6ujcluy5gqhzp2:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://kj8k5m94gmumciphsu8id4zaikpujil7r38qivxzuw8hd0i6ix2o0lvt4g2mdcpl3l45yqdwwfuy0dkhqav5l1bm5nxw7icw2t2wyj9vl61txul8xj6ujcluy5gqhzp2:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_24208e2795050838ded1.table.json', 'size': 1000}",86.10169491525423,0.5155195593833923,1.0725646018981934,-0.0011899822857230902,0.1683269441127777,350857.0,1,{'runtime': 12},0.03927122801542282,99.08045977011494,0.00805863793939352,1681536333.951487,5.927489783638191,-0.3600543737411499,-10.518658638000488,13.430472135543823,0.6990553140640259,1.231622576713562,4333.119140625,1.0725646018981934,4438.681640625,0.5856950283050537,,,
66,lyric-sweep-366,0.005,0,8,1,constant,0.05,129,True,cpu,False,False,euler,False,False,wisconsin,0.35,1000,True,False,False,asymm,sc,graff,False,False,,sc,rw,False,100,adam,8614,1,1,False,False,,128,0.5,10,const,True,True,True,False,False,False,diag,uniform,testing,True,,,True,graph_neural_diffusion,False,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,1,,False,False,True,False,True,False,"[0, 'diag', 'const', 1, True, 'asymm', True, False]",False,True,,1,False,1,True,1.248926281929016,0.0008581479660826502,84.11764705882352,172.2840576171875,198.1640167236328,"{'_latest_artifact_path': 'wandb-client-artifact://1wfehd73one9rt4hqelwzap5hzdooee44vz013fjzvw402blew870bhmyrla70eshggxcmdhenopm3wsi897kfax3ukp57goaej4lridi127t29f9zk86tj0mfh57vej:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_261bb47bb5ef634e54b3.table.json', 'size': 981, '_type': 'table-file', 'ncols': 6, 'nrows': 9, 'sha256': '261bb47bb5ef634e54b3ef414d5eab144df11b6845a7603510bd8e6674cd7ed0', 'artifact_path': 'wandb-client-artifact://1wfehd73one9rt4hqelwzap5hzdooee44vz013fjzvw402blew870bhmyrla70eshggxcmdhenopm3wsi897kfax3ukp57goaej4lridi127t29f9zk86tj0mfh57vej:latest/gf_table.table.json'}",85.625,0.6377063393592834,1.1329290866851809,-0.0007802224718034267,0.17468582093715668,350857.0,1,{'runtime': 16},0.03290475159883499,98.83333333333331,0.010581780411303044,1681537821.2421389,5.146825391532035,-0.2471139430999756,-4.631354331970215,16.599511861801147,0.7732406854629517,1.248926281929016,5730.4111328125,1.1329290866851809,6322.06640625,0.7141615748405457,,,
